FirstName,LastName,DisplayName,UserPrincipalName,SamAccountName,Email,Department,Title,Office,Company,Country,City,State,PostalCode,StreetAddress,TelephoneNumber,Mobile,EmployeeID,Manager,Description,Created,LastLogon,PasswordLastSet,AccountExpires,Locked,PwdNeverExpires,proxyAddresses,mailNickname,userAccountControl,employeeType,initials,titleCode,homeDirectory,homeDrive,scriptPath,profilePath,lastBadPasswordAttempt,badPwdCount,msExchHideFromAddressLists,extensionAttribute1,extensionAttribute2,extensionAttribute3
พรชีวิน,นะวะมันดร,พรชีวิน นะวะมันดร,พนะวะมันดร@contoso.com,พนะวะมันดร,พนะวะมันดร@contoso.com,Marketing,Analyst,HQ,Contoso,Thailand,เจ้าพระยาสุรศักดิ์,,66990,71 หมู่ 3 ถนนนิละทัต,+66 (0) 5830 3278,083 262 8252,17906,max.mustermann@contoso.com,Analyst in Marketing,2024-01-07 08:24:05,2024-09-21 08:24:05,2024-01-12 08:24:05,,False,True,SMTP:พนะวะมันดร@contoso.com;smtp:พรชีวิน.นะวะมันดร@alias.contoso.com,พนะวะมันดร,514,Permanent,พน,TC209,\\fileserver\home\พนะวะมันดร,H:,logon.bat,\\server\profiles\พนะวะมันดร,2024-08-21 08:24:05,0,False,น้ำเย็น,สดชื่น,คู่
โสภา,ศิวะวรเวท,โสภา ศิวะวรเวท,โศิวะวรเวท@phinit.com,โศิวะวรเวท,โศิวะวรเวท@phinit.com,HR,Manager,Remote,PhinIT,Thailand,อุบลราชธานี,,84670,83/1 ถนนประจันตะเสน,+66 (0) 2660 9709,035 405409,64251,john.doe@phinit.com,Manager in HR,2023-10-12 19:10:43,2024-01-11 19:10:43,2023-10-17 19:10:43,,True,True,SMTP:โศิวะวรเวท@phinit.com;smtp:โสภา.ศิวะวรเวท@alias.phinit.com,โศิวะวรเวท,544,Intern,โศ,TC897,\\fileserver\home\โศิวะวรเวท,H:,logon.bat,\\server\profiles\โศิวะวรเวท,2024-01-05 19:10:43,3,True,หึงสา,ตลอด,เริ่ม
ชัชเวศย์,ทวนทอง,ชัชเวศย์ ทวนทอง,ชทวนทอง@psscripts.com,ชทวนทอง,ชทวนทอง@psscripts.com,HR,Analyst,HQ,PSscripts,Thailand,อุดรธานี,,97460,0 ถนนสังข์กรด,0 5156 5359,+66 910 964 317,98769,max.mustermann@psscripts.com,Analyst in HR,2023-12-08 23:35:39,2024-09-03 23:35:39,2023-12-13 23:35:39,,True,False,SMTP:ชทวนทอง@psscripts.com;smtp:ชัชเวศย์.ทวนทอง@alias.psscripts.com,ชทวนทอง,514,Intern,ชท,TC758,\\fileserver\home\ชทวนทอง,H:,logon.bat,\\server\profiles\ชทวนทอง,2024-07-21 23:35:39,4,False,เทเลแกรม,หยอก,ได้แก่
ทรรศนชัย,ฉายแสง,ทรรศนชัย ฉายแสง,ทฉายแสง@phscripts.com,ทฉายแสง,ทฉายแสง@phscripts.com,Support,Manager,Regional Office,PHscripts,Thailand,อ้อมน้อย,,41460,996/9 ถนนพานเกล้า,0616383399,027 133391,67878,jane.smith@phscripts.com,Manager in Support,2024-03-08 15:45:23,2024-05-09 15:45:23,2024-03-13 15:45:23,,False,True,SMTP:ทฉายแสง@phscripts.com;smtp:ทรรศนชัย.ฉายแสง@alias.phscripts.com,ทฉายแสง,514,Contractor,ทฉ,TC270,\\fileserver\home\ทฉายแสง,H:,logon.bat,\\server\profiles\ทฉายแสง,2024-03-28 15:45:23,3,False,ขันน้ำ,หนู,ดอกไม้
วรินทธิ์ธร,ถนัดรักษา,วรินทธิ์ธร ถนัดรักษา,วถนัดรักษา@contoso.com,วถนัดรักษา,วถนัดรักษา@contoso.com,IT,Consultant,Remote,Contoso,Thailand,เชียงราย,,75140,31 หมู่ 4 ถ.ตระกูลบุญ,0 2469 4820,+662 598 8650,24033,jane.smith@contoso.com,Consultant in IT,2023-07-09 13:20:01,2024-04-30 13:20:01,2023-07-14 13:20:01,,True,True,SMTP:วถนัดรักษา@contoso.com;smtp:วรินทธิ์ธร.ถนัดรักษา@alias.contoso.com,วถนัดรักษา,544,Intern,วถ,TC394,\\fileserver\home\วถนัดรักษา,H:,logon.bat,\\server\profiles\วถนัดรักษา,2024-04-27 13:20:01,8,True,เผื่อ,แผนที่,อบอุ่น
영진,안,영진 안,영안@phinit.com,영안,영안@phinit.com,HR,Manager,HQ,PhinIT,Korea,증평군,,89119,강원도 여주시 백제고분0길 (예원황강읍),019-382-3425,061-481-5186,10435,max.mustermann@phinit.com,Manager in HR,2023-07-07 02:26:19,2024-01-26 02:26:19,2023-07-12 02:26:19,,False,False,SMTP:영안@phinit.com;smtp:영진.안@alias.phinit.com,영안,512,Permanent,영안,TC218,\\fileserver\home\영안,H:,logon.bat,\\server\profiles\영안,2023-12-18 02:26:19,1,False,similique,sit,dignissimos
은영,김,은영 김,은김@psscripts.com,은김,은김@psscripts.com,HR,Analyst,Branch East,PSscripts,Korea,청주시 흥덕구,,63555,세종특별자치시 금천구 서초중앙553로 (상현이동),061-765-7300,061-403-4896,46606,jane.smith@psscripts.com,Analyst in HR,2023-06-10 07:06:59,2024-04-29 07:06:59,2023-06-15 07:06:59,,True,True,SMTP:은김@psscripts.com;smtp:은영.김@alias.psscripts.com,은김,544,Contractor,은김,TC286,\\fileserver\home\은김,H:,logon.bat,\\server\profiles\은김,2024-04-13 07:06:59,9,True,amet,labore,amet
현숙,나,현숙 나,현나@phscripts.com,현나,현나@phscripts.com,HR,Specialist,Branch East,PHscripts,Korea,동해시,,44326,대전광역시 관악구 논현가 (승민이면),044-404-9231,033-682-0731,20342,john.doe@phscripts.com,Specialist in HR,2024-05-07 13:58:19,2025-01-11 13:58:19,2024-05-12 13:58:19,,True,True,SMTP:현나@phscripts.com;smtp:현숙.나@alias.phscripts.com,현나,544,Contractor,현나,TC259,\\fileserver\home\현나,H:,logon.bat,\\server\profiles\현나,2024-12-25 13:58:19,5,True,aliquid,commodi,magnam
수민,김,수민 김,수김@contoso.com,수김,수김@contoso.com,Sales,Administrator,HQ,Contoso,Korea,화성시,,92293,부산광역시 구로구 강남대길,019-749-8074,044-748-0874,88557,jane.smith@contoso.com,Administrator in Sales,2024-05-24 03:14:24,2025-02-05 03:14:24,2024-05-29 03:14:24,,True,True,SMTP:수김@contoso.com;smtp:수민.김@alias.contoso.com,수김,514,Permanent,수김,TC780,\\fileserver\home\수김,H:,logon.bat,\\server\profiles\수김,2025-01-01 03:14:24,7,False,sunt,quam,voluptatem
지후,최,지후 최,지최@phinit.com,지최,지최@phinit.com,HR,Engineer,Branch West,PhinIT,Korea,고양시 일산동구,,28349,광주광역시 강남구 언주길 (은영윤김읍),019-082-7986,053-261-0302,90001,jane.smith@phinit.com,Engineer in HR,2023-12-12 16:45:49,2024-06-02 16:45:49,2023-12-17 16:45:49,,False,True,SMTP:지최@phinit.com;smtp:지후.최@alias.phinit.com,지최,544,Contractor,지최,TC624,\\fileserver\home\지최,H:,logon.bat,\\server\profiles\지최,2024-05-18 16:45:49,7,False,quod,porro,porro
종수,성,종수 성,종성@psscripts.com,종성,종성@psscripts.com,Marketing,Manager,Remote,PSscripts,Korea,포천시,,81707,경상북도 여주시 개포거리 (민재김이마을),063-657-8726,053-570-3135,60040,john.doe@psscripts.com,Manager in Marketing,2023-08-04 16:32:13,2023-10-06 16:32:13,2023-08-09 16:32:13,,False,False,SMTP:종성@psscripts.com;smtp:종수.성@alias.psscripts.com,종성,544,Permanent,종성,TC776,\\fileserver\home\종성,H:,logon.bat,\\server\profiles\종성,2023-08-10 16:32:13,10,True,veniam,doloremque,sit
경수,김,경수 김,경김@phscripts.com,경김,경김@phscripts.com,Finance,Analyst,Remote,PHscripts,Korea,삼척시,,96457,대구광역시 도봉구 서초대90로,017-500-7233,053-930-7217,93701,jane.smith@phscripts.com,Analyst in Finance,2023-09-01 00:04:38,2024-06-01 00:04:38,2023-09-06 00:04:38,,False,False,SMTP:경김@phscripts.com;smtp:경수.김@alias.phscripts.com,경김,544,Permanent,경김,TC942,\\fileserver\home\경김,H:,logon.bat,\\server\profiles\경김,2024-04-11 00:04:38,4,False,atque,sapiente,placeat
정수,김,정수 김,정김@contoso.com,정김,정김@contoso.com,Finance,Manager,Branch East,Contoso,Korea,금산군,,18627,충청북도 부천시 도산대1거리 (준영김마을),044-081-8994,010-9222-4278,64443,jane.smith@contoso.com,Manager in Finance,2023-07-01 02:46:20,2024-05-17 02:46:20,2023-07-06 02:46:20,,True,False,SMTP:정김@contoso.com;smtp:정수.김@alias.contoso.com,정김,512,Permanent,정김,TC991,\\fileserver\home\정김,H:,logon.bat,\\server\profiles\정김,2024-05-01 02:46:20,2,True,modi,unde,perferendis
옥자,류,옥자 류,옥류@phinit.com,옥류,옥류@phinit.com,Marketing,Specialist,Regional Office,PhinIT,Korea,철원군,,16968,경기도 논산시 논현길 (상호장이동),02-6834-6970,070-3765-1533,55990,max.mustermann@phinit.com,Specialist in Marketing,2023-10-08 21:34:10,2024-08-06 21:34:10,2023-10-13 21:34:10,,True,False,SMTP:옥류@phinit.com;smtp:옥자.류@alias.phinit.com,옥류,512,Contractor,옥류,TC664,\\fileserver\home\옥류,H:,logon.bat,\\server\profiles\옥류,2024-07-25 21:34:10,1,False,accusantium,nulla,culpa
채원,강,채원 강,채강@psscripts.com,채강,채강@psscripts.com,Support,Analyst,HQ,PSscripts,Korea,성남시 수정구,,59844,충청북도 남양주시 역삼059가,031-280-2979,042-851-1039,43478,max.mustermann@psscripts.com,Analyst in Support,2024-02-24 01:40:21,2024-08-28 01:40:21,2024-02-29 01:40:21,,False,False,SMTP:채강@psscripts.com;smtp:채원.강@alias.psscripts.com,채강,544,Intern,채강,TC195,\\fileserver\home\채강,H:,logon.bat,\\server\profiles\채강,2024-07-13 01:40:21,0,True,dolorum,placeat,id
정희,권,정희 권,정권@phscripts.com,정권,정권@phscripts.com,Marketing,Analyst,Regional Office,PHscripts,Korea,속초시,,07263,부산광역시 북구 백제고분거리,053-025-9906,019-817-3320,70686,jane.smith@phscripts.com,Analyst in Marketing,2023-07-26 03:46:33,2024-06-11 03:46:33,2023-07-31 03:46:33,,True,True,SMTP:정권@phscripts.com;smtp:정희.권@alias.phscripts.com,정권,512,Contractor,정권,TC253,\\fileserver\home\정권,H:,logon.bat,\\server\profiles\정권,2024-05-06 03:46:33,10,False,modi,consequatur,adipisci
정남,한,정남 한,정한@contoso.com,정한,정한@contoso.com,HR,Specialist,Regional Office,Contoso,Korea,김포시,,30973,강원도 수원시 역삼거리,051-155-4012,055-438-7965,59027,jane.smith@contoso.com,Specialist in HR,2024-02-04 15:35:56,2025-01-07 15:35:56,2024-02-09 15:35:56,,False,True,SMTP:정한@contoso.com;smtp:정남.한@alias.contoso.com,정한,544,Permanent,정한,TC217,\\fileserver\home\정한,H:,logon.bat,\\server\profiles\정한,2024-11-16 15:35:56,2,True,fugiat,eaque,reiciendis
준서,김,준서 김,준김@phinit.com,준김,준김@phinit.com,Finance,Consultant,Branch East,PhinIT,Korea,부천시 오정구,,80882,전라남도 용인시 강남대0거리,019-994-9358,019-658-3231,20213,jane.smith@phinit.com,Consultant in Finance,2023-11-08 12:27:53,2024-02-22 12:27:53,2023-11-13 12:27:53,,True,True,SMTP:준김@phinit.com;smtp:준서.김@alias.phinit.com,준김,512,Intern,준김,TC507,\\fileserver\home\준김,H:,logon.bat,\\server\profiles\준김,2024-02-06 12:27:53,6,False,quisquam,minus,officiis
경수,이,경수 이,경이@psscripts.com,경이,경이@psscripts.com,IT,Manager,Remote,PSscripts,Korea,안양시,,08787,대구광역시 영등포구 삼성길 (민준강엄마을),062-605-5147,052-921-4039,22131,max.mustermann@psscripts.com,Manager in IT,2023-10-25 20:30:22,2024-06-29 20:30:22,2023-10-30 20:30:22,,True,False,SMTP:경이@psscripts.com;smtp:경수.이@alias.psscripts.com,경이,514,Intern,경이,TC698,\\fileserver\home\경이,H:,logon.bat,\\server\profiles\경이,2024-06-17 20:30:22,1,True,nesciunt,mollitia,magnam
상현,노,상현 노,상노@phscripts.com,상노,상노@phscripts.com,Sales,Engineer,Remote,PHscripts,Korea,여주시,,29107,제주특별자치도 의왕시 반포대84길,052-394-4091,044-370-5106,17194,max.mustermann@phscripts.com,Engineer in Sales,2024-02-26 13:52:48,2024-07-28 13:52:48,2024-03-02 13:52:48,,True,True,SMTP:상노@phscripts.com;smtp:상현.노@alias.phscripts.com,상노,512,Permanent,상노,TC203,\\fileserver\home\상노,H:,logon.bat,\\server\profiles\상노,2024-06-09 13:52:48,7,False,voluptatum,quidem,debitis
현주,최,현주 최,현최@contoso.com,현최,현최@contoso.com,Finance,Analyst,HQ,Contoso,Korea,양평군,,68426,충청남도 정선군 영동대66가,016-467-6025,053-929-5131,22704,max.mustermann@contoso.com,Analyst in Finance,2023-07-25 00:48:24,2024-05-18 00:48:24,2023-07-30 00:48:24,,True,True,SMTP:현최@contoso.com;smtp:현주.최@alias.contoso.com,현최,544,Permanent,현최,TC899,\\fileserver\home\현최,H:,logon.bat,\\server\profiles\현최,2024-04-12 00:48:24,8,False,tenetur,rerum,quia
승민,김,승민 김,승김@phinit.com,승김,승김@phinit.com,Marketing,Manager,Branch East,PhinIT,Korea,고양시 덕양구,,58966,제주특별자치도 성남시 수정구 서초대로 (정남김이읍),054-818-3457,017-503-5348,62763,john.doe@phinit.com,Manager in Marketing,2023-09-29 01:31:13,2024-04-10 01:31:13,2023-10-04 01:31:13,,True,True,SMTP:승김@phinit.com;smtp:승민.김@alias.phinit.com,승김,544,Intern,승김,TC918,\\fileserver\home\승김,H:,logon.bat,\\server\profiles\승김,2024-03-31 01:31:13,9,True,dolore,repellendus,nisi
민서,이,민서 이,민이@psscripts.com,민이,민이@psscripts.com,IT,Specialist,Branch West,PSscripts,Korea,서천군,,19707,충청북도 춘천시 영동대길 (승현김마을),032-242-5010,016-510-4245,39538,john.doe@psscripts.com,Specialist in IT,2024-05-04 23:49:05,2025-04-03 23:49:05,2024-05-09 23:49:05,,False,True,SMTP:민이@psscripts.com;smtp:민서.이@alias.psscripts.com,민이,544,Permanent,민이,TC145,\\fileserver\home\민이,H:,logon.bat,\\server\profiles\민이,2025-03-28 23:49:05,4,True,numquam,aspernatur,quasi
순옥,정,순옥 정,순정@phscripts.com,순정,순정@phscripts.com,Support,Analyst,Branch West,PHscripts,Korea,증평군,,93773,강원도 횡성군 선릉로 (민지하읍),041-168-4164,054-944-8854,49989,jane.smith@phscripts.com,Analyst in Support,2024-05-31 23:25:10,2024-10-29 23:25:10,2024-06-05 23:25:10,,True,False,SMTP:순정@phscripts.com;smtp:순옥.정@alias.phscripts.com,순정,512,Contractor,순정,TC789,\\fileserver\home\순정,H:,logon.bat,\\server\profiles\순정,2024-10-18 23:25:10,8,True,repellendus,nobis,similique
현준,김,현준 김,현김@contoso.com,현김,현김@contoso.com,Sales,Specialist,Branch West,Contoso,Korea,철원군,,42881,경상남도 안성시 테헤란133가 (은지서강마을),033-743-7862,042-226-3936,30212,jane.smith@contoso.com,Specialist in Sales,2024-02-21 09:09:33,2024-12-29 09:09:33,2024-02-26 09:09:33,,False,True,SMTP:현김@contoso.com;smtp:현준.김@alias.contoso.com,현김,514,Contractor,현김,TC969,\\fileserver\home\현김,H:,logon.bat,\\server\profiles\현김,2024-11-27 09:09:33,7,True,eum,quos,nam
Angelo,Gradenigo,Angelo Gradenigo,agradenigo@phinit.com,agradenigo,agradenigo@phinit.com,IT,Administrator,Branch West,PhinIT,Italien,Giolitti ligure,Lodi,41221,Incrocio Rosina 46,+39 580 80 86 1261,+39 11 79754060,87150,max.mustermann@phinit.com,Administrator in IT,2023-09-26 12:48:45,2024-08-14 12:48:45,2023-10-01 12:48:45,,False,False,SMTP:agradenigo@phinit.com;smtp:angelo.gradenigo@alias.phinit.com,agradenigo,544,Contractor,AG,TC865,\\fileserver\home\agradenigo,H:,logon.bat,\\server\profiles\agradenigo,2024-08-09 12:48:45,2,True,eos,voluptatibus,veniam
Romana,Magrassi,Romana Magrassi,rmagrassi@psscripts.com,rmagrassi,rmagrassi@psscripts.com,IT,Administrator,HQ,PSscripts,Italien,San Costantino,Cuneo,96718,Via Giorgia 6 Piano 6,+39 5824 8645414,+39 85 0098043,38322,john.doe@psscripts.com,Administrator in IT,2023-10-31 08:13:31,2024-07-19 08:13:31,2023-11-05 08:13:31,,False,True,SMTP:rmagrassi@psscripts.com;smtp:romana.magrassi@alias.psscripts.com,rmagrassi,514,Intern,RM,TC530,\\fileserver\home\rmagrassi,H:,logon.bat,\\server\profiles\rmagrassi,2024-07-17 08:13:31,3,True,sint,iusto,eveniet
Silvio,Mannoia,Silvio Mannoia,smannoia@phscripts.com,smannoia,smannoia@phscripts.com,IT,Engineer,Regional Office,PHscripts,Italien,Rossetti terme,Udine,10378,Piazza Mariano 323 Appartamento 36,+39 2972 26372216,+39 9854 6683253,49820,jane.smith@phscripts.com,Engineer in IT,2024-06-08 11:26:46,2025-03-30 11:26:46,2024-06-13 11:26:46,,False,False,SMTP:smannoia@phscripts.com;smtp:silvio.mannoia@alias.phscripts.com,smannoia,544,Permanent,SM,TC410,\\fileserver\home\smannoia,H:,logon.bat,\\server\profiles\smannoia,2025-03-06 11:26:46,9,True,sapiente,earum,saepe
Luciana,Gangemi,Luciana Gangemi,lgangemi@contoso.com,lgangemi,lgangemi@contoso.com,IT,Manager,Remote,Contoso,Italien,Gianluca salentino,Fermo,91353,Borgo Giosuè 32,+39 574 68 55 2933,+39 233 0970629,14989,max.mustermann@contoso.com,Manager in IT,2023-10-08 03:42:13,2023-12-25 03:42:13,2023-10-13 03:42:13,,True,True,SMTP:lgangemi@contoso.com;smtp:luciana.gangemi@alias.contoso.com,lgangemi,512,Contractor,LG,TC966,\\fileserver\home\lgangemi,H:,logon.bat,\\server\profiles\lgangemi,2023-10-27 03:42:13,3,True,asperiores,molestias,vel
Damiano,Praga,Damiano Praga,dpraga@phinit.com,dpraga,dpraga@phinit.com,Finance,Analyst,Branch East,PhinIT,Italien,Filangieri umbro,Udine,66748,Via Donato 4,+39 363 64436584,+39 24 11763968,44869,max.mustermann@phinit.com,Analyst in Finance,2024-04-22 06:31:58,2024-12-26 06:31:58,2024-04-27 06:31:58,,True,False,SMTP:dpraga@phinit.com;smtp:damiano.praga@alias.phinit.com,dpraga,514,Intern,DP,TC378,\\fileserver\home\dpraga,H:,logon.bat,\\server\profiles\dpraga,2024-11-10 06:31:58,5,False,aliquam,vitae,eum
Olga,Rusticucci,Olga Rusticucci,orusticucci@psscripts.com,orusticucci,orusticucci@psscripts.com,Marketing,Consultant,HQ,PSscripts,Italien,Bocelli veneto,Forlì-Cesena,47478,Stretto Coriolano 6 Piano 6,+39 208 07240927,+39 701 60 59 8468,49133,john.doe@psscripts.com,Consultant in Marketing,2023-07-28 07:26:29,2023-10-14 07:26:29,2023-08-02 07:26:29,,False,False,SMTP:orusticucci@psscripts.com;smtp:olga.rusticucci@alias.psscripts.com,orusticucci,512,Intern,OR,TC157,\\fileserver\home\orusticucci,H:,logon.bat,\\server\profiles\orusticucci,2023-08-29 07:26:29,3,True,delectus,occaecati,nisi
Alessandro,Roth,Alessandro Roth,aroth@phscripts.com,aroth,aroth@phscripts.com,HR,Consultant,HQ,PHscripts,Italien,Borgo Maurizio,Fermo,52512,Contrada Isabella 757 Piano 7,+39 47 67145719,+39 4693 90324710,58127,john.doe@phscripts.com,Consultant in HR,2023-09-04 15:08:40,2024-06-04 15:08:40,2023-09-09 15:08:40,,False,True,SMTP:aroth@phscripts.com;smtp:alessandro.roth@alias.phscripts.com,aroth,514,Contractor,AR,TC708,\\fileserver\home\aroth,H:,logon.bat,\\server\profiles\aroth,2024-05-09 15:08:40,9,False,odio,officia,iste
Goffredo,Leblanc,Goffredo Leblanc,gleblanc@contoso.com,gleblanc,gleblanc@contoso.com,Marketing,Manager,Branch East,Contoso,Italien,Lombroso lido,Medio Campidano,72334,Strada Costantino 98 Appartamento 44,+39 136 92 62 3919,+39 1083 70091302,64533,john.doe@contoso.com,Manager in Marketing,2023-07-24 22:43:20,2024-07-13 22:43:20,2023-07-29 22:43:20,,True,False,SMTP:gleblanc@contoso.com;smtp:goffredo.leblanc@alias.contoso.com,gleblanc,514,Intern,GL,TC174,\\fileserver\home\gleblanc,H:,logon.bat,\\server\profiles\gleblanc,2024-05-20 22:43:20,4,False,perspiciatis,nam,et
Pina,Benedetti,Pina Benedetti,pbenedetti@phinit.com,pbenedetti,pbenedetti@phinit.com,Support,Analyst,Branch East,PhinIT,Italien,Cecilia laziale,Treviso,02487,Incrocio Leonardo 971,+39 086 9049494,+39 601 71408442,67223,jane.smith@phinit.com,Analyst in Support,2023-09-26 15:50:11,2024-10-13 15:50:11,2023-10-01 15:50:11,,False,False,SMTP:pbenedetti@phinit.com;smtp:pina.benedetti@alias.phinit.com,pbenedetti,514,Intern,PB,TC895,\\fileserver\home\pbenedetti,H:,logon.bat,\\server\profiles\pbenedetti,2024-10-09 15:50:11,10,False,veniam,soluta,cumque
Lando,Angiolello,Lando Angiolello,langiolello@psscripts.com,langiolello,langiolello@psscripts.com,Finance,Consultant,Branch East,PSscripts,Italien,Ariosto ligure,Ravenna,31025,Strada Beatrice 479,+39 04 7045895,+39 60 74240753,61841,max.mustermann@psscripts.com,Consultant in Finance,2024-04-07 13:02:43,2024-09-20 13:02:43,2024-04-12 13:02:43,,True,False,SMTP:langiolello@psscripts.com;smtp:lando.angiolello@alias.psscripts.com,langiolello,512,Intern,LA,TC519,\\fileserver\home\langiolello,H:,logon.bat,\\server\profiles\langiolello,2024-08-04 13:02:43,9,True,corporis,alias,soluta
Ignazio,Liverotti,Ignazio Liverotti,iliverotti@phscripts.com,iliverotti,iliverotti@phscripts.com,Marketing,Engineer,Regional Office,PHscripts,Italien,Liberto ligure,Trapani,80793,Via Tina 622 Piano 2,+39 01 53200547,+39 713 98891074,82270,jane.smith@phscripts.com,Engineer in Marketing,2023-12-05 21:22:32,2024-12-27 21:22:32,2023-12-10 21:22:32,,True,True,SMTP:iliverotti@phscripts.com;smtp:ignazio.liverotti@alias.phscripts.com,iliverotti,512,Permanent,IL,TC972,\\fileserver\home\iliverotti,H:,logon.bat,\\server\profiles\iliverotti,2024-12-06 21:22:32,8,True,debitis,odio,perspiciatis
Matilda,Prodi,Matilda Prodi,mprodi@contoso.com,mprodi,mprodi@contoso.com,Sales,Engineer,Remote,Contoso,Italien,Bragaglia veneto,Bologna,68803,Borgo Victoria 4,+39 7052 73627443,+39 02 1224815,40877,john.doe@contoso.com,Engineer in Sales,2024-06-04 13:11:09,2025-05-17 13:11:09,2024-06-09 13:11:09,,False,True,SMTP:mprodi@contoso.com;smtp:matilda.prodi@alias.contoso.com,mprodi,512,Intern,MP,TC540,\\fileserver\home\mprodi,H:,logon.bat,\\server\profiles\mprodi,2025-04-28 13:11:09,0,False,aperiam,veritatis,saepe
Giovanna,Rizzoli,Giovanna Rizzoli,grizzoli@phinit.com,grizzoli,grizzoli@phinit.com,IT,Administrator,Regional Office,PhinIT,Italien,Daria umbro,Firenze,86429,Viale Paulina 735,+39 259 8207304,+39 0372 88826343,86543,jane.smith@phinit.com,Administrator in IT,2023-12-17 21:08:41,2024-08-08 21:08:41,2023-12-22 21:08:41,,True,False,SMTP:grizzoli@phinit.com;smtp:giovanna.rizzoli@alias.phinit.com,grizzoli,544,Intern,GR,TC286,\\fileserver\home\grizzoli,H:,logon.bat,\\server\profiles\grizzoli,2024-07-11 21:08:41,8,False,ipsam,quae,eius
Valerio,Jacuzzi,Valerio Jacuzzi,vjacuzzi@psscripts.com,vjacuzzi,vjacuzzi@psscripts.com,Support,Manager,Branch West,PSscripts,Italien,Giulia salentino,Ragusa,51768,Viale Vergassola 82,+39 838 2055408,+39 586 9835186,20359,max.mustermann@psscripts.com,Manager in Support,2024-01-07 18:36:07,2024-05-01 18:36:07,2024-01-12 18:36:07,,False,False,SMTP:vjacuzzi@psscripts.com;smtp:valerio.jacuzzi@alias.psscripts.com,vjacuzzi,544,Permanent,VJ,TC363,\\fileserver\home\vjacuzzi,H:,logon.bat,\\server\profiles\vjacuzzi,2024-03-02 18:36:07,3,True,autem,id,saepe
Paride,Camicione,Paride Camicione,pcamicione@phscripts.com,pcamicione,pcamicione@phscripts.com,Support,Administrator,Branch East,PHscripts,Italien,Liliana laziale,Monza e della Brianza,93621,Strada Benedetto 175,+39 576 4821962,+39 56 64358239,86601,john.doe@phscripts.com,Administrator in Support,2023-08-14 05:33:50,2024-08-08 05:33:50,2023-08-19 05:33:50,,True,True,SMTP:pcamicione@phscripts.com;smtp:paride.camicione@alias.phscripts.com,pcamicione,544,Permanent,PC,TC607,\\fileserver\home\pcamicione,H:,logon.bat,\\server\profiles\pcamicione,2024-07-11 05:33:50,2,True,nobis,minus,officiis
Vito,Emanuelli,Vito Emanuelli,vemanuelli@contoso.com,vemanuelli,vemanuelli@contoso.com,Finance,Specialist,Branch East,Contoso,Italien,Borgo Umberto,Firenze,00815,Canale Raffaello 6 Piano 0,+39 75 68268002,+39 75 98741105,59625,jane.smith@contoso.com,Specialist in Finance,2023-10-11 10:35:47,2024-06-08 10:35:47,2023-10-16 10:35:47,,True,True,SMTP:vemanuelli@contoso.com;smtp:vito.emanuelli@alias.contoso.com,vemanuelli,544,Permanent,VE,TC748,\\fileserver\home\vemanuelli,H:,logon.bat,\\server\profiles\vemanuelli,2024-04-19 10:35:47,0,True,mollitia,aliquid,ab
Serena,Jilani,Serena Jilani,sjilani@phinit.com,sjilani,sjilani@phinit.com,Finance,Administrator,Branch West,PhinIT,Italien,Melissa nell'emilia,Foggia,19362,Piazza Malipiero 802 Appartamento 88,+39 056 7630594,+39 1767 23008419,61236,john.doe@phinit.com,Administrator in Finance,2024-03-06 15:24:28,2024-08-15 15:24:28,2024-03-11 15:24:28,,False,False,SMTP:sjilani@phinit.com;smtp:serena.jilani@alias.phinit.com,sjilani,544,Permanent,SJ,TC838,\\fileserver\home\sjilani,H:,logon.bat,\\server\profiles\sjilani,2024-08-03 15:24:28,2,True,dignissimos,magni,suscipit
Gemma,Bellocchio,Gemma Bellocchio,gbellocchio@psscripts.com,gbellocchio,gbellocchio@psscripts.com,IT,Manager,Regional Office,PSscripts,Italien,Settimo Giulietta,Catanzaro,28720,Via Liana 071,+39 451 83775267,+39 54 71877487,18407,max.mustermann@psscripts.com,Manager in IT,2024-01-12 08:48:24,2024-02-21 08:48:24,2024-01-17 08:48:24,,False,False,SMTP:gbellocchio@psscripts.com;smtp:gemma.bellocchio@alias.psscripts.com,gbellocchio,544,Intern,GB,TC556,\\fileserver\home\gbellocchio,H:,logon.bat,\\server\profiles\gbellocchio,2024-01-23 08:48:24,10,True,ipsum,non,voluptatem
Mercedes,Cerquiglini,Mercedes Cerquiglini,mcerquiglini@phscripts.com,mcerquiglini,mcerquiglini@phscripts.com,Support,Administrator,Regional Office,PHscripts,Italien,Tiziano a mare,Verbano-Cusio-Ossola,88166,Incrocio Armando 9,+39 8401 7976754,+39 94 98769850,20176,jane.smith@phscripts.com,Administrator in Support,2024-05-20 11:45:35,2025-03-17 11:45:35,2024-05-25 11:45:35,,True,False,SMTP:mcerquiglini@phscripts.com;smtp:mercedes.cerquiglini@alias.phscripts.com,mcerquiglini,544,Permanent,MC,TC753,\\fileserver\home\mcerquiglini,H:,logon.bat,\\server\profiles\mcerquiglini,2025-01-30 11:45:35,1,False,deleniti,modi,at
